make,mileage,model_year,transmission_from_vin,stock_type,msrp
Chevrolet,16.0,2024,A,NEW,67499
Subaru,58458.0,2021,A,USED,34495
Mazda,118828.0,2018,A,USED,31500
Toyota,108303.0,2020,A,USED,62750
Chevrolet,41129.0,2023,A,USED,55598
Toyota,78222.0,2021,A,USED,52150
Ford,10.0,2024,A,NEW,64995
Acura,48168.77220551646,2024,A,NEW,53750
Jeep,30.0,2024,A,NEW,114270
Hyundai,169549.0,2011,A,USED,33299
Infiniti,73117.0,2020,A,USED,44998
Toyota,21654.0,2023,A,USED,48350
Audi,90.0,2023,A,NEW,96100
Ford,7.0,2024,A,NEW,71395
Ford,18.0,2024,A,NEW,91940
Ram,45.0,2023,A,NEW,59040
Audi,146153.0,2017,M,USED,45400
Chrysler,48194.0,2022,A,USED,51495
Chevrolet,80648.0,2018,A,USED,26695
Dodge,2700.0,2022,A,USED,79765
Mercedes-Benz,6.0,2024,A,NEW,50500
Ford,76744.0,2019,A,USED,32249
Chevrolet,10.0,2024,A,NEW,56999
Ford,5.0,2024,A,NEW,100740
GMC,25946.0,2024,A,USED,81699
Ford,192435.0,2014,A,USED,36599
Chevrolet,20.0,2024,A,NEW,59199
Jeep,90516.0,2015,A,USED,39495
Honda,17042.0,2021,A,USED,32305
Mercedes-Benz,6.0,2024,A,NEW,90100
BMW,44931.0,2018,A,USED,57900
Volkswagen,7.0,2024,A,NEW,33995
Buick,14241.0,2021,A,USED,51198
Hyundai,48168.77220551646,2024,A,NEW,30499
Audi,21.0,2023,A,NEW,60200
Chevrolet,10.0,2024,A,NEW,79399
Jaguar,3345.0,2023,A,USED,125050
Chevrolet,6.0,2024,A,NEW,63499
Jeep,98.0,2024,A,NEW,61045
Volkswagen,69271.0,2021,A,USED,55595
Dodge,169543.0,2017,A,USED,55995
Ford,189624.0,2015,A,USED,37099
Nissan,87874.0,2018,M,USED,14288
GMC,25.0,2024,A,NEW,57999
Mazda,48168.77220551646,2024,A,NEW,46750
Hyundai,82747.0,2021,A,USED,25049
Jaguar,121207.0,2020,A,USED,57000
Ram,48168.77220551646,2024,A,NEW,75650
Hyundai,101893.0,2020,A,USED,53999
Porsche,50195.0,2020,A,USED,182200
Honda,17294.0,2023,A,USED,37590
Jeep,25.0,2023,A,NEW,56285
Ford,4.0,2024,A,NEW,42079
Dodge,22.0,2023,A,NEW,45895
Jeep,225896.0,2017,A,USED,43695
Honda,37250.0,2018,A,USED,27590
Toyota,15922.0,2022,A,USED,48050
Mazda,60852.0,2020,A,USED,29950
Chevrolet,174119.0,2014,A,USED,41225
GMC,48168.77220551646,2024,A,NEW,87299
Chevrolet,4.0,2024,A,NEW,87299
Nissan,48168.77220551646,2024,M,NEW,22548
Chevrolet,15.0,2024,A,NEW,63499
Audi,10.0,2024,A,NEW,73900
Nissan,100.0,2024,A,NEW,37398
Acura,118.0,2024,A,NEW,67680
Ford,121194.0,2020,A,USED,57189
Honda,21358.0,2023,A,USED,57450
Ford,20.0,2024,A,NEW,43200
Volkswagen,48168.77220551646,2024,A,NEW,27995
Audi,55.0,2024,A,NEW,92500
Kia,131774.0,2018,A,USED,23395
Porsche,99394.0,2018,A,USED,54100
Nissan,3836.0,2024,A,USED,20298
Hyundai,12932.0,2020,A,USED,45199
Chevrolet,51296.0,2022,A,USED,16298
Cadillac,6.0,2024,A,NEW,75894
Nissan,164195.0,2018,A,USED,28348
BMW,90.0,2024,A,NEW,170500
Cadillac,49148.0,2021,A,USED,41198
Honda,54210.0,2019,A,USED,33790
Ford,71356.0,2014,A,USED,35699
Toyota,171223.0,2022,A,USED,34550
Ford,205.0,2024,A,NEW,91039
Ford,5.0,2024,A,NEW,76295
GMC,12.0,2024,A,NEW,103299
Hyundai,9000.0,2023,A,USED,40499
Chevrolet,171722.0,2014,A,USED,19495
Chevrolet,132987.0,2020,A,USED,56398
Nissan,13.0,2024,A,NEW,58098
Ford,115901.0,2017,A,USED,20098
Chrysler,107895.0,2018,A,USED,46145
Ford,20.0,2024,A,NEW,38995
Honda,116695.0,2018,A,USED,31090
Ram,11.0,2024,A,NEW,63815
Jeep,68730.0,2021,A,USED,59995
Ford,47960.0,2020,A,USED,46719
Chrysler,98619.0,2022,A,USED,43995
GMC,50.0,2024,A,NEW,66699
Hyundai,132218.0,2014,A,USED,35699
Ford,213703.0,2015,A,USED,24399
Kia,61546.0,2021,A,USED,22995
Mitsubishi,52305.0,2022,A,USED,42178
Ford,1.0,2024,A,NEW,46999
Volkswagen,13.0,2024,A,NEW,61495
Jeep,6.0,2024,A,NEW,59045
Lexus,1320.0,2024,A,NEW,51800
GMC,10.0,2024,A,NEW,103299
Nissan,100.0,2024,A,NEW,37398
Land Rover,69485.0,2018,A,USED,95000
Chevrolet,15.0,2024,A,NEW,53199
Mitsubishi,94362.0,2018,A,USED,30598
Jeep,198964.0,2014,M,USED,23195
Cadillac,15.0,2024,A,NEW,48899
Jeep,19.0,2024,A,NEW,43670
Honda,105419.0,2019,A,USED,30290
Ford,50.0,2024,A,NEW,64590
Ford,30.0,2023,A,NEW,58580
Nissan,21749.0,2023,A,USED,52998
Dodge,12.0,2024,A,NEW,69970
Kia,46062.0,2021,M,USED,17895
Subaru,10.0,2024,A,NEW,36995
GMC,1254.0,2023,A,USED,64503
Hyundai,18.0,2024,A,NEW,30499
Toyota,83154.0,2019,A,USED,28775
Nissan,25.0,2023,A,NEW,43248
Ram,48168.77220551646,2024,A,NEW,70020
Honda,74801.0,2020,A,USED,41090
GMC,15.0,2024,A,NEW,87299
Hyundai,124717.0,2019,A,USED,29999
Subaru,10.0,2024,A,NEW,32195
Kia,18813.0,2024,A,USED,27195
Honda,70778.0,2020,A,USED,26390
Dodge,96370.0,2017,A,USED,44995
Ford,12.0,2024,A,NEW,43195
GMC,50.0,2024,A,NEW,66399
Chrysler,180673.0,2011,A,USED,23995
Chevrolet,4.0,2024,A,NEW,30499
Nissan,114732.0,2018,A,USED,48998
Kia,48168.77220551647,2024,A,USED,31995
Toyota,201247.0,2011,A,USED,35750
Ram,325.0,2024,A,NEW,70720
Kia,135.0,2024,A,NEW,31995
Volkswagen,15.0,2024,A,NEW,50495
Dodge,202223.0,2013,A,USED,24695
Toyota,30361.0,2021,A,USED,32490
Hyundai,14.0,2024,A,NEW,58299
Lexus,87088.0,2019,A,USED,44050
Nissan,14.0,2024,A,NEW,53898
Chrysler,287631.0,2010,A,USED,43745
Hyundai,7.0,2024,A,NEW,23799
Subaru,322.0,2024,A,NEW,36995
Nissan,48168.77220551646,2024,A,NEW,49898
Ford,30.0,2024,A,NEW,46550
Infiniti,26899.0,2023,A,USED,58895
Jeep,23.0,2024,A,NEW,67770
Kia,58766.0,2018,A,USED,21995
Chevrolet,16.0,2024,A,NEW,34845
Cadillac,71872.0,2020,A,USED,40998
Cadillac,420.0,2024,A,NEW,46699
Jeep,18.0,2024,A,NEW,59045
Acura,78558.0,2018,A,USED,50890
Nissan,6503.0,2022,A,USED,49498
Ram,172487.0,2014,A,USED,47595
Honda,19120.0,2023,A,USED,41490
Subaru,22.0,2024,A,NEW,34795
Ford,108440.0,2019,A,USED,48349
Ford,23.0,2024,A,NEW,67529
Ram,203100.0,2018,A,USED,54695
Dodge,77032.0,2022,A,USED,43265
Chevrolet,87380.0,2021,A,USED,16098
Chevrolet,12.0,2024,A,NEW,63499
Volkswagen,73317.0,2019,A,USED,25495
Ram,19.0,2024,A,NEW,55320
Hyundai,7.0,2024,A,NEW,36699
Jeep,48168.77220551646,2024,A,NEW,74765
Jeep,72789.0,2022,A,USED,48640
Ford,128.0,2024,A,NEW,53705
Nissan,155839.0,2019,A,USED,31298
Ford,48168.77220551646,2024,A,NEW,64590
Toyota,70832.0,2018,A,USED,50945
Ford,68608.0,2022,A,USED,41699
Ram,34.0,2023,A,NEW,54645
Ram,48168.77220551646,2023,A,NEW,59040
Chrysler,48168.77220551646,2024,A,NEW,58820
Toyota,78396.0,2020,A,USED,32900
Chevrolet,179791.0,2021,A,USED,76398
Cadillac,175000.0,2018,A,USED,52635
Dodge,91093.0,2018,A,USED,34095
Nissan,16621.0,2023,A,USED,20998
Subaru,70994.0,2021,A,USED,31395
Subaru,10.0,2024,A,NEW,38295
Chevrolet,256882.0,2015,A,USED,18695
Tesla,74311.0,2020,A,USED,55890
Lexus,39614.0,2020,A,USED,44350
Hyundai,25.0,2024,A,NEW,53499
Ford,10.0,2024,A,NEW,38995
GMC,11.0,2024,A,NEW,98699
Chevrolet,31058.0,2022,A,USED,48348
Mazda,81732.0,2021,A,USED,25650
Mazda,209398.0,2009,M,USED,28795
Acura,49883.0,2022,A,USED,60405
Chevrolet,12.0,2024,A,NEW,97499
Ford,98610.0,2020,A,USED,46719
Volkswagen,15.0,2024,A,NEW,49395
Acura,133815.0,2015,A,USED,55290
GMC,48168.77220551646,2024,A,NEW,103299
Ram,69458.0,2022,A,USED,51940
Chevrolet,49698.0,2022,A,USED,55748
Hyundai,7153.0,2023,A,USED,39599
Mercedes-Benz,37153.0,2020,A,USED,49200
Hyundai,26000.0,2022,A,USED,32299
Acura,69321.0,2017,A,USED,65790
Audi,76902.0,2021,A,USED,77050
Ford,265318.0,2018,A,USED,72149
GMC,10.0,2024,A,NEW,95599
Subaru,20.0,2024,A,NEW,31795
Dodge,145298.0,2016,A,USED,24195
Jaguar,100966.0,2019,A,USED,63750
Chevrolet,15.0,2024,A,NEW,60699
Honda,23750.0,2021,A,USED,41700
Chevrolet,85891.0,2019,A,USED,34300
Honda,7460.0,2024,A,USED,49775
Jeep,48168.77220551646,2024,A,NEW,63770
BMW,42480.0,2021,A,USED,69500
BMW,46101.0,2022,A,USED,77500
Jeep,124752.0,2022,A,USED,120995
Dodge,101545.0,2015,A,USED,21495
Nissan,15.0,2024,A,NEW,33648
Jeep,48168.77220551646,2024,A,NEW,59270
Ford,41.0,2023,A,NEW,69000
Hyundai,163950.0,2018,A,USED,37999
Ford,64178.0,2021,A,USED,45669
Ram,199.0,2024,A,NEW,79175
BMW,90.0,2024,A,NEW,95000
Lexus,11092.0,2022,A,USED,65150
Chevrolet,145658.0,2016,A,USED,53470
Volkswagen,15500.0,2023,A,USED,34495
Honda,277052.0,2009,A,USED,32690
Hyundai,32.0,2024,A,NEW,34199
Ram,22.0,2024,A,NEW,69020
Ram,15.0,2024,A,NEW,68670
Chevrolet,30.0,2024,A,NEW,79399
Chevrolet,15.0,2024,A,NEW,48199
Nissan,12972.0,2023,A,USED,46598
Jeep,172442.0,2015,A,USED,49195
Chevrolet,6907.0,2023,A,USED,58103
Hyundai,11.0,2023,A,NEW,20449
Hyundai,22300.0,2021,A,USED,28099
Volkswagen,10.0,2024,A,NEW,56395
Ram,198808.0,2016,A,USED,47295
Nissan,113288.0,2019,A,USED,28198
Volkswagen,35032.0,2017,M,USED,16395
Honda,133559.0,2017,M,USED,29390
Ram,157087.0,2017,A,USED,53695
Nissan,130997.0,2017,A,USED,38178
Ford,51432.0,2022,A,USED,60799
Chevrolet,48168.77220551646,2024,A,NEW,74699
Ram,54142.0,2022,A,USED,53540
Mazda,104273.0,2016,M,USED,20750
Chevrolet,77327.0,2017,A,USED,63605
Honda,84613.0,2019,M,USED,20690
Ford,97410.0,2019,A,USED,50399
Jeep,21.0,2024,A,NEW,95920
Ford,5.0,2024,A,NEW,80895
Jeep,35630.0,2022,A,USED,51045
Chevrolet,3.0,2024,A,NEW,31345
Nissan,16.0,2024,A,NEW,26948
Ram,173333.0,2018,A,USED,46295
Ram,19.0,2023,A,NEW,56045
Ford,123912.0,2021,A,USED,40299
Ford,48168.77220551646,2023,A,NEW,70850
GMC,194899.0,2014,A,USED,35965
Jeep,38.0,2024,A,NEW,91270
Chevrolet,54515.0,2022,A,USED,41648
Acura,5.0,2024,A,NEW,67680
Hyundai,15.0,2024,A,NEW,30499
Hyundai,51.0,2024,A,NEW,35499
Dodge,5136.0,2023,A,USED,68240
Nissan,48168.77220551646,2024,A,NEW,33648
GMC,665.0,2024,A,NEW,47099
Kia,62595.0,2020,A,USED,22895
Subaru,48168.77220551646,2024,A,NEW,32195
Honda,157323.0,2020,A,USED,28690
Chevrolet,83016.0,2022,A,USED,58448
Dodge,101740.0,2018,A,USED,39290
Genesis,24601.0,2023,A,USED,83000
Dodge,114.0,2024,A,NEW,88270
Jeep,178321.0,2019,A,USED,49095
Nissan,27455.0,2021,A,USED,24098
Chrysler,85000.0,2009,A,USED,32095
Jeep,48168.77220551646,2024,A,NEW,44270
Volkswagen,173500.0,2014,A,USED,60975
Volkswagen,153564.0,2011,A,USED,32675
Acura,203094.0,2011,A,USED,46990
Acura,87184.0,2017,A,USED,44790
Mazda,140797.0,2019,A,USED,37450
Audi,48168.77220551646,2024,A,NEW,59265
Mazda,48168.77220551646,2024,A,NEW,39950
Dodge,354911.0,2009,A,USED,34645
Nissan,15.0,2024,A,NEW,26298
Buick,5.0,2024,A,NEW,36079
Audi,90.0,2024,A,NEW,46515
Jeep,19.0,2024,A,NEW,71945
BMW,24540.0,2023,A,USED,80700
BMW,90.0,2024,A,NEW,72300
Hyundai,171240.0,2019,A,USED,42719
Hyundai,88549.0,2011,M,USED,16999
Mercedes-Benz,65593.0,2022,A,USED,39900
Dodge,56601.0,2018,A,USED,43795
Ford,19.0,2024,A,NEW,59995
Ford,15.0,2024,A,NEW,43579
Ford,124385.0,2021,A,USED,62495
Nissan,198000.0,2017,A,USED,38178
GMC,15.0,2024,A,NEW,66699
Ford,48168.77220551646,2024,A,NEW,71000
Nissan,48168.77220551646,2023,A,NEW,43248
Kia,4129.0,2023,A,USED,69995
Toyota,19313.0,2023,A,USED,37550
Toyota,48168.77220551646,2024,A,NEW,46950
GMC,15.0,2024,A,NEW,34945
Subaru,15.0,2024,A,NEW,41295
Chevrolet,8.0,2024,A,NEW,63799
Kia,59615.0,2022,A,USED,19995
Buick,5.0,2024,A,NEW,53798
Subaru,5.0,2024,A,NEW,33995
GMC,87578.0,2021,A,USED,63198
Mazda,25.0,2024,A,NEW,64350
Ford,33877.0,2022,A,USED,67015
Honda,10.0,2024,A,NEW,59970
Ram,47417.0,2022,A,USED,50940
Chevrolet,125822.0,2016,A,USED,37155
Jeep,48168.77220551646,2023,A,NEW,61045
Ford,71310.0,2022,A,USED,53605
Chevrolet,121221.0,2019,A,USED,34700
Mitsubishi,141892.0,2016,A,USED,27998
Mazda,133358.0,2019,A,USED,40950
GMC,15.0,2024,A,NEW,62099
GMC,50.0,2024,A,NEW,66699
Lincoln,111848.0,2018,A,USED,43800
GMC,189000.0,2014,A,USED,42395
Nissan,10.0,2024,A,NEW,28548
Nissan,48168.77220551646,2024,A,NEW,58098
BMW,90.0,2024,A,NEW,111500
Chevrolet,121941.0,2019,A,USED,46300
Acura,112663.0,2020,A,USED,64990
Hyundai,88069.0,2021,A,USED,36399
Ford,77449.0,2022,A,USED,43099
Hyundai,76521.0,2021,A,USED,21899
Nissan,13.0,2024,A,NEW,24698
Nissan,2010.0,2023,A,USED,43248
Hyundai,41402.0,2019,M,USED,20999
Volkswagen,90.0,2024,A,NEW,57495
Mitsubishi,60464.0,2019,A,USED,30998
Ford,5.0,2024,A,NEW,71000
BMW,31566.0,2020,A,USED,53550
Chevrolet,15.0,2024,A,NEW,48199
Ford,9919.0,2023,A,USED,59125
Dodge,15.0,2024,A,NEW,58770
Volvo,10.0,2024,A,NEW,68950
Hyundai,10.0,2024,A,NEW,25999
Ford,88825.0,2020,A,USED,62500
Ram,26.0,2023,A,NEW,56045
Ford,16.0,2024,A,NEW,47235
Lincoln,767.0,2023,A,NEW,111000
Ram,55.0,2024,A,NEW,81470
Ford,2.0,2024,A,NEW,71000
Ford,5.0,2024,A,NEW,90845
Volkswagen,5.0,2024,A,NEW,57995
Buick,89.0,2024,A,NEW,33299
GMC,15.0,2024,A,NEW,66699
Ram,21.0,2023,A,NEW,54645
Kia,108268.0,2016,M,USED,17195
Toyota,138781.0,2015,A,USED,19900
Dodge,73015.0,2021,A,USED,41895
Chrysler,48168.77220551646,2024,A,NEW,58820
Audi,3011.0,2022,A,USED,95300
Chevrolet,48168.77220551647,2024,A,USED,49799
Kia,39123.0,2024,A,NEW,65495
Ford,32100.0,2023,A,USED,58130
Ford,7.0,2024,A,NEW,71395
Honda,46291.0,2024,A,USED,44275
Hyundai,105389.0,2016,M,USED,18599
Chrysler,48168.77220551646,2024,A,NEW,48570
Nissan,10.0,2024,M,NEW,27448
Chrysler,5446.0,2022,A,USED,54645
Ford,69.0,2024,A,NEW,71000
Dodge,94303.0,2021,A,USED,61795
Buick,105232.0,2014,A,USED,54045
Kia,104779.0,2020,A,USED,22895
Chevrolet,15.0,2024,A,NEW,48199
Honda,77645.0,2020,A,USED,34990
GMC,34797.0,2021,A,USED,82798
Dodge,15.0,2024,A,NEW,54970
Subaru,6465.0,2024,A,USED,44795
Ram,48168.77220551646,2023,A,NEW,54645
Nissan,22914.0,2023,A,USED,26498
GMC,15.0,2024,A,NEW,66699
Cadillac,61020.0,2021,A,USED,121298
Chevrolet,77582.0,2017,A,USED,41155
Nissan,30226.0,2022,A,USED,44098
Hyundai,82520.0,2021,A,USED,25049
Nissan,99519.0,2018,A,USED,27398
Dodge,44909.0,2019,A,USED,36845
Kia,40.0,2024,A,NEW,43795
Honda,32010.0,2023,A,USED,33930
Mitsubishi,5.0,2024,A,NEW,34598
Hyundai,17.0,2024,A,NEW,40599
Volkswagen,18.0,2024,A,NEW,57995
Kia,30.0,2024,A,NEW,27195
Audi,68265.0,2021,A,USED,82550
Subaru,127870.0,2017,A,USED,35795
Ford,31348.0,2022,A,USED,40090
Hyundai,10.0,2024,A,NEW,56999
Chevrolet,15.0,2024,A,NEW,79399
Ford,107555.0,2017,A,USED,48899
Audi,90.0,2024,A,NEW,59265
Jeep,44476.0,2022,A,USED,40895
Mitsubishi,1.0,2024,A,NEW,57498
Chevrolet,15.0,2024,A,NEW,163799
Jeep,44053.0,2022,A,USED,45945
Dodge,170.0,2023,A,NEW,60095
Kia,38.0,2024,A,NEW,37295
Volvo,104778.0,2020,A,USED,65600
GMC,8.0,2024,A,NEW,131199
Volkswagen,70743.0,2021,A,USED,55595
Ram,14.0,2023,A,NEW,54645
GMC,105000.0,2019,A,USED,51200
Hyundai,10.0,2024,A,NEW,53499
Kia,84911.0,2021,A,USED,19995
Hyundai,166912.0,2018,A,USED,37999
Toyota,39001.0,2023,A,USED,27580
GMC,5.0,2024,A,NEW,87299
Honda,300.0,2024,A,NEW,53990
Toyota,39819.0,2020,A,USED,21790
Cadillac,12050.0,2023,A,USED,104198
Volkswagen,25.0,2024,A,NEW,45495
Audi,43200.0,2022,A,USED,60550
Chevrolet,147609.0,2018,A,USED,34500
Dodge,10853.0,2024,A,USED,50495
Jeep,10.0,2024,A,NEW,59270
Mazda,103479.0,2017,A,USED,31100
Mitsubishi,39.0,2024,A,NEW,39998
Hyundai,37.0,2024,A,NEW,43999
Honda,48168.77220551646,2024,A,NEW,34500
Chevrolet,90021.0,2019,A,USED,15695
Kia,52930.0,2020,M,USED,15495
Ram,37.0,2024,A,NEW,69020
Dodge,48168.77220551646,2023,A,NEW,59895
Chevrolet,113534.0,2019,A,USED,22795
Ram,146508.0,2018,A,USED,52695
Honda,133576.0,2017,A,USED,33190
Lexus,90.0,2024,A,NEW,57400
Kia,154518.0,2015,A,USED,32995
Cadillac,52200.0,2018,A,USED,100795
Ford,92000.0,2014,A,USED,39299
Hyundai,66731.0,2016,M,USED,19999
Ram,5.0,2024,A,NEW,57020
Honda,135301.0,2019,A,USED,21990
Ford,147519.0,2017,A,USED,29688
Nissan,59723.0,2020,A,USED,19298
Ford,109946.0,2019,A,USED,71879
Ford,1.0,2024,A,NEW,67225
Volkswagen,10.0,2024,A,NEW,54495
Volkswagen,5966.0,2023,A,USED,58995
Subaru,10.0,2024,A,NEW,32195
Dodge,28832.0,2020,A,USED,43095
Chevrolet,51814.0,2022,A,USED,56048
Jeep,23.0,2024,A,NEW,94770
Honda,84248.0,2017,A,USED,38090
Ford,11.0,2024,A,NEW,67225
Chevrolet,5.0,2024,A,NEW,63499
Volkswagen,209025.0,2016,A,USED,55275
Chrysler,21.0,2024,A,NEW,72995
Jeep,22.0,2024,A,NEW,59270
Lexus,148596.0,2018,A,USED,46850
Volkswagen,10.0,2024,A,NEW,59395
Jeep,200.0,2024,A,NEW,59045
Chevrolet,15.0,2024,A,NEW,63799
Jeep,16.0,2024,A,NEW,63770
Kia,30.0,2024,A,NEW,58495
GMC,48168.77220551646,2023,A,NEW,33703
Nissan,15.0,2024,A,NEW,26298
Dodge,48168.77220551647,2024,A,USED,37995
Chevrolet,91124.0,2019,A,USED,54500
Genesis,112241.0,2019,A,USED,57500
Mazda,48168.77220551647,2015,A,USED,22645
Toyota,99310.0,2021,A,USED,35490
GMC,3.0,2024,A,NEW,97699
Toyota,128922.0,2017,A,USED,40545
Jeep,77130.0,2020,A,USED,54195
Chevrolet,72586.0,2022,A,USED,28098
Mercedes-Benz,21109.0,2022,A,USED,59300
Lexus,90.0,2024,A,NEW,70850
Ford,59000.0,2021,A,USED,50499
Chevrolet,103896.0,2018,A,USED,64605
Honda,58425.0,2017,M,USED,29390
Ram,48168.77220551646,2024,A,NEW,67070
Kia,37450.0,2022,A,USED,25595
Nissan,242978.0,2011,A,USED,37948
Mini,200500.0,2009,M,USED,26395
Jeep,78200.0,2018,A,USED,34895
Mercedes-Benz,106078.0,2017,A,USED,71400
Volkswagen,8.0,2024,A,NEW,37595
Nissan,56699.0,2020,A,USED,65898
Ford,115257.0,2013,A,USED,33999
Volkswagen,32911.0,2023,A,USED,58995
Ford,15.0,2024,A,NEW,43195
Ford,30.0,2024,A,NEW,91039
Infiniti,10.0,2024,A,NEW,85595
Buick,15.0,2024,A,NEW,33299
Jeep,16.0,2024,A,NEW,40170
Ram,140371.0,2019,A,USED,48070
Ford,15.0,2023,A,NEW,73995
Ford,75441.0,2020,A,USED,46719
Nissan,12.0,2023,A,NEW,29998
Volkswagen,90.0,2024,M,NEW,33395
Ford,72423.0,2017,A,USED,46049
Chevrolet,5.0,2024,A,NEW,61599
Ford,27989.0,2021,A,USED,37799
Honda,11.0,2024,A,NEW,45000
Mazda,56207.0,2020,A,USED,30500
Dodge,16.0,2024,A,NEW,54970
Lincoln,7.0,2024,A,NEW,53500
Honda,11.0,2024,A,NEW,30750
Nissan,48168.77220551647,2024,A,USED,49298
Chevrolet,154769.0,2019,A,USED,31100
Mazda,82697.0,2021,A,USED,30200
Chevrolet,46787.0,2022,A,USED,40948
Mazda,133358.0,2019,A,USED,40950
Kia,48168.77220551646,2024,A,NEW,35595
Chevrolet,4.0,2024,A,NEW,35845
Hyundai,47690.0,2021,A,USED,21599
Chevrolet,136441.0,2018,A,USED,21695
Mazda,85604.0,2020,A,USED,27500
Ram,20.0,2024,A,NEW,83570
Ram,21.0,2024,A,NEW,98770
Volkswagen,35.0,2024,A,NEW,54495
Kia,58.0,2024,A,NEW,46795
Nissan,15.0,2023,A,NEW,43248
GMC,15.0,2024,A,NEW,89699
BMW,74932.0,2020,A,USED,49100
Ford,100.0,2023,A,NEW,58580
Chevrolet,15.0,2024,A,NEW,61899
Ford,63767.0,2020,A,USED,59549
Audi,90.0,2024,A,NEW,59265
Lexus,90.0,2024,A,NEW,64450
Kia,126035.0,2017,A,USED,38295
Honda,12372.0,2022,A,USED,27865
Chevrolet,6.0,2024,A,NEW,67199
Ford,67073.0,2022,A,USED,28599
Mazda,15.0,2024,A,NEW,36100
Nissan,78869.0,2016,A,USED,37398
Ford,12.0,2023,A,NEW,80000
Toyota,16.0,2024,A,NEW,33150
Ram,174903.0,2017,A,USED,54695
Subaru,5.0,2024,A,NEW,40595
Dodge,22.0,2024,A,NEW,58770
Ram,36.0,2023,A,NEW,59040
Chevrolet,15.0,2024,A,NEW,63799
Honda,123800.0,2018,A,USED,38090
Volkswagen,14.0,2024,A,NEW,41795
Mazda,10.0,2024,A,NEW,46750
Hyundai,108671.0,2019,A,USED,29999
GMC,22.0,2024,A,NEW,42845
BMW,112862.0,2016,A,USED,49300
Hyundai,172832.0,2015,A,USED,43000
Jeep,21.0,2024,A,NEW,40170
Ram,35.0,2024,A,NEW,70720
GMC,89543.0,2015,A,USED,41100
BMW,90.0,2024,A,NEW,151500
GMC,48168.77220551646,2024,A,NEW,133298
Ram,76228.0,2018,A,USED,43895
Ram,52461.0,2022,A,USED,63895
Jeep,109.0,2023,A,NEW,56285
Buick,60002.0,2017,A,USED,52035
Hyundai,122705.0,2017,A,USED,24999
Chevrolet,77230.0,2022,A,USED,49548
Hyundai,9.0,2024,A,NEW,54999
Ford,194499.0,2014,A,USED,42049
GMC,10591.0,2023,A,USED,64503
GMC,148.0,2024,A,NEW,66699
Dodge,120000.0,2020,A,USED,31995
Chrysler,15.0,2024,A,NEW,54320
Nissan,5.0,2024,A,NEW,44998
Volkswagen,5.0,2024,A,NEW,60495
Ram,31.0,2024,A,NEW,70720
Chevrolet,238908.0,2018,A,USED,37500
Toyota,83509.0,2019,A,USED,48390
Chevrolet,3.0,2024,A,NEW,56999
Toyota,141440.0,2014,A,USED,36190
GMC,4.0,2024,A,NEW,34945
Alfa Romeo,48168.77220551646,2023,A,NEW,60795
Ford,101.0,2024,A,NEW,77595
Jeep,84565.0,2022,A,USED,39995
Honda,300.0,2024,A,NEW,37500
Honda,50.0,2024,A,NEW,42075
Chevrolet,108911.0,2021,A,USED,46898
Jeep,182083.0,2012,A,USED,21195
Buick,132000.0,2015,A,USED,32485
Ram,48168.77220551646,2024,A,NEW,68670
Kia,26.0,2024,A,NEW,60995
Hyundai,10.0,2024,A,NEW,62099
Alfa Romeo,1195.0,2024,A,USED,57495
Subaru,11.0,2024,A,NEW,38295
Jeep,44.0,2023,A,NEW,59395
Nissan,93.0,2024,A,NEW,37998
Buick,93837.0,2021,A,USED,51198
Honda,58700.0,2017,A,USED,30690
Nissan,116565.0,2014,A,USED,29678
Hyundai,17983.0,2023,A,USED,29899
Jeep,140025.0,2015,A,USED,30485
Jeep,15.0,2024,A,NEW,63045
Hyundai,83147.0,2020,A,USED,32499
Dodge,2749.0,2022,A,USED,87765
Honda,52318.0,2019,A,USED,52490
Ford,68990.0,2020,A,USED,33570
Honda,26542.0,2022,A,USED,30770
GMC,10.0,2024,A,NEW,51799
Jeep,71617.0,2021,A,USED,59995
Nissan,62038.0,2019,A,USED,28998
Hyundai,55648.0,2023,A,USED,47999
Volkswagen,82937.0,2021,A,USED,24395
GMC,68013.0,2020,A,USED,81098
Volkswagen,109769.0,2019,A,USED,25495
Alfa Romeo,48168.77220551647,2024,A,USED,57495
Ford,185275.0,2017,A,USED,46049
Honda,2137.0,2024,A,USED,58170
Dodge,21.0,2023,A,NEW,44895
Mazda,10.0,2024,A,NEW,49300
Nissan,48168.77220551646,2024,A,NEW,49898
Ford,74081.0,2021,A,USED,86125
Kia,114429.0,2017,A,USED,21495
Kia,85948.0,2021,A,USED,21195
Volkswagen,12.0,2024,A,NEW,41795
Chevrolet,48168.77220551647,2024,A,USED,103299
Ram,38.0,2024,A,NEW,66070
Hyundai,81364.0,2021,A,USED,21899
Kia,123941.0,2015,A,USED,24795
Hyundai,10.0,2024,A,NEW,58299
Nissan,43974.0,2021,A,USED,34598
Jeep,48168.77220551646,2024,A,NEW,82045
Volkswagen,10.0,2024,A,NEW,56395
Nissan,65309.0,2021,A,USED,63698
Ford,5.0,2024,A,NEW,74850
Ford,12.0,2024,A,NEW,67225
GMC,15.0,2024,A,NEW,66399
Subaru,15.0,2024,A,NEW,28995
Hyundai,10.0,2024,A,NEW,53499
Hyundai,9970.0,2024,A,USED,25999
Chevrolet,8.0,2023,A,NEW,24198
GMC,42206.0,2021,A,USED,33598
Kia,17.0,2024,A,NEW,59395
